0.10590895265132312, 0.056807259454527054
0.20192233600324444, 0.08716617661968969
0.30145797424718646, 0.13289465679813442
0.40309844874784545, 0.19143465477035385
0.49759910777653865, 0.259406874176214
0.5878393997769442, 0.323123796005272
0.09175707188482206, 0.021825002534725718
0.13442968670789818, 0.03531785460813136
0.18281050390347764, 0.0428034066713982
0.23189090540403529, 0.05541417418635303
0.2831390043597283, 0.054340464361755825
0.33011659738416305, 0.05328500456250618
0.38059413971408296, 0.07700091250126702
0.4318909054040353, 0.05541417418635311
0.48884923451282575, 0.04747845483118704
