0.10553778425286593, 0.9078846519288022
0.20187020966618077, 0.7876718185849119
0.3017181858491163, 0.6194764679799836
0.4022170139988598, 0.4869924621524041
0.49783366060682843, 0.38735985304364356
0.5899600937480203, 0.3137423196300755
0.09096883511750171, 0.33916355228985884
0.13526160765186535, 0.33732976499651623
0.18237157154620887, 0.29299106860074753
0.230825996072718, 0.2830050041173118
0.282122949262051, 0.2085465889656048
0.3299296889846076, 0.16010324950908988
0.37974282637613216, 0.1721131310571994
0.4317207195794007, 0.10727972382339933
0.4891952239184138, 0.0768844618990313
0.0903005637549884, 0.9185548235890291
0.20528441122442506, 0.8275590675872555
0.3071023627034901, 0.7513951352378543
0.4005748400582756, 0.7107572686387535
0.50440552353202, 0.6895546969025148
0.5957718375878887, 0.6749604104643064
